date,Symbol,Open,High,Low,close,Volume USDT,tradecount,IV,Fear_index,Fear_classification,ma200_raw,dist_ma200,ratio_ma200,zraw_close_60,zraw_close_120,ma30_raw,ma90_raw,ma30_90_diff,vol_30mean,tc_30mean,vol_spike_10,tc_spike_10,ret1_raw,ret3_raw,ret5_raw,hv20_raw,RSI14_raw,IV_pct,Fear_idx
2023-10-31,BTCUSDT,34474.74,34720.49,34025.0,34639.77,1125442444.4884882,1179053,54.76,66.0,Greed,28266.52985,6373.240149999998,1.2254694928532233,2.3767072250774826,2.710504196537715,29805.14333333333,27960.032333333336,1845.1109999999935,1126881832.3454537,1278714.8666666667,0.7270463597651818,0.8154403290496168,0.004787274621149917,0.01639535224905364,0.014292423852895864,0.4065551289118142,90.51266146383476,0.5476,0.66
2023-11-01,BTCUSDT,34639.78,35582.0,34097.39,35421.43,1856348820.479453,1624635,59.78,66.0,Greed,28292.161550000004,7129.268449999996,1.2519874077984683,2.4753407628041137,2.9358827995691006,30069.374,28029.229999999996,2040.1440000000039,1135395310.2450953,1284064.1,1.1147805518689533,1.0776706100362496,0.022565392322177802,0.025938216219770105,0.045125961804578285,0.40249103742733516,92.21106991242057,0.5978,0.66
2023-11-02,BTCUSDT,35421.43,35984.99,34300.0,34941.59,1686141698.092171,1450837,60.0,72.0,Greed,28315.34625,6626.243749999998,1.2340159887679283,2.1756355446993436,2.6433486441443916,30319.878333333334,28093.981111111116,2225.8972222222183,1165123306.3339508,1292346.1,1.0951341961872305,1.060062773580443,-0.013546601591183705,0.013542093005514344,0.02525131304832584,0.41313351798815334,86.64346888775377,0.6,0.72
2023-11-03,BTCUSDT,34941.58,34946.5,34120.0,34716.78,1347962831.5658624,1237373,57.89,65.0,Greed,28341.7788,6375.001199999999,1.2249329953841852,1.9927473658009158,2.4709771980782973,30551.152000000002,28156.699444444446,2394.4525555555556,1182708021.2109535,1293979.1666666667,1.0521559785918724,1.0248631222116722,-0.006433880083877019,0.0022231671861563385,0.005528894403590945,0.41639642617572675,82.49302857319401,0.5789,0.65
2023-11-04,BTCUSDT,34716.78,35255.0,34585.18,35062.07,639958598.4198353,794787,62.46,68.0,Greed,28365.189099999996,6696.880900000004,1.236095055682178,1.9962905027655085,2.5282220813042593,30806.208,28223.07333333333,2583.1346666666686,1175726121.3567064,1280125.5,0.5534450079063963,0.7080914671711649,0.009945910882288134,-0.010145270814871155,0.0170368266843568,0.41650374984914257,82.72550003493399,0.6246,0.68
2023-11-05,BTCUSDT,35062.06,35380.0,34448.0,35011.88,859350974.0014893,1038468,60.1,70.0,Greed,28396.263,6615.616999999998,1.232974916452915,1.885897760858613,2.4341662948843577,31042.23433333333,28287.526888888893,2754.707444444437,1169275674.0295024,1270517.7666666666,0.7770282353357275,0.9544709310757922,-0.0014314614054447006,0.0020116428588397017,0.010742276868466627,0.39621557364676235,82.01373050253314,0.601,0.7
2023-11-06,BTCUSDT,35011.89,35276.33,34725.9,35046.09,782427702.2653205,988246,57.36,74.0,Greed,28430.275199999996,6615.8148,1.2327031572314855,1.8084832797972215,2.376161055623437,31278.548333333336,28346.145444444443,2932.4028888888934,1182929254.787575,1282071.8666666667,0.7281787843842551,0.918782035476984,0.00097709691681791,0.009485614737311465,-0.010596410139285806,0.3943265121492022,70.60085568454737,0.5736,0.74
2023-11-07,BTCUSDT,35046.09,35888.0,34523.06,35399.12,1358031361.1978528,1352796,55.48,68.0,Greed,28470.956599999998,6928.163400000005,1.2433414337753586,1.8259440369015305,2.433530879758252,31527.950666666668,28410.780222222224,3117.170444444444,1209868968.444834,1299740.7333333334,1.1781216602955422,1.176200953588093,0.010073306323187703,0.009612952116061724,0.013094137959949848,0.3911091865457049,67.1815103166565,0.5548,0.68
2023-11-08,BTCUSDT,35399.13,36106.0,35100.0,35624.72,1185492160.4927278,1132568,57.58,66.0,Greed,28509.99595,7114.724050000001,1.2495519137385216,1.8061926139160998,2.441606161820104,31795.770666666667,28479.324333333334,3316.4463333333333,1220384885.9825194,1298942.1666666667,0.9878337002229027,0.9504208034412818,0.006373039781779832,0.017503773005048684,0.02615277108072811,0.3914069180961819,64.29155703226073,0.5758,0.66
2023-11-09,BTCUSDT,35624.72,37972.24,35534.05,36701.09,3033417922.782681,2138765,58.87,69.0,Greed,28555.548400000003,8145.541599999993,1.2852525010515992,2.007318861436576,2.7207640917416356,32106.136333333332,28560.158333333333,3545.977999999999,1300623525.9326894,1336825.2666666666,2.186314196351502,1.653148112993456,0.030214132209319677,0.04722352764602267,0.046746241736440375,0.3892565934302012,77.2333684419668,0.5887,0.69
2023-11-10,BTCUSDT,36701.1,37526.0,36324.71,37301.63,1605069174.524103,1297729,56.84,70.0,Greed,28604.5019,8697.128099999998,1.3040475282668704,2.0653589539299433,2.8213802764472664,32453.673333333332,28647.619,3806.0543333333335,1320556978.8856714,1335533.6,1.118187732817927,0.9939558236069229,0.016363001752808914,0.053744556361852824,0.06539923020414795,0.38955709072453376,83.94937081931867,0.5684,0.7
2023-11-11,BTCUSDT,37301.63,37408.26,36666.93,37130.0,851924612.7339427,923300,58.09,70.0,Greed,28648.64795,8481.352050000001,1.2960472014177549,1.922239041244849,2.66370775564868,32799.35233333333,28734.576333333334,4064.7759999999944,1328057497.030574,1330774.2,0.6381564354458734,0.7473167056647869,-0.004601139414014854,0.04225380578429805,0.05946198277753667,0.3925819216335795,80.46404463397167,0.5809000000000001,0.7
2023-11-12,BTCUSDT,37129.99,37222.22,36731.1,37064.13,655570813.1382711,810885,58.33,73.0,Greed,28691.89215,8372.237849999998,1.2917980384922085,1.8180507806261812,2.552599228371454,33139.42333333333,28819.389666666666,4320.033666666666,1328324730.9232476,1323292.9666666666,0.5321534562343199,0.6921816006037431,-0.0017740371667116506,0.009891804303360008,0.047035350031300105,0.19434282584641788,77.43900857036583,0.5832999999999999,0.73
2023-11-13,BTCUSDT,37064.13,37417.99,36333.0,36462.93,1208037462.3041444,1217191,56.26,72.0,Greed,28726.84295,7736.087050000002,1.2692981983249922,1.5944440685563686,2.2947215165864505,33459.77166666667,28900.088888888888,4559.68277777778,1359257345.6982722,1346604.7666666666,0.9918791461835553,1.0408025491813195,-0.016220534516795504,-0.022484272135024574,0.02352888668317954,0.1942143095437454,69.20862252863591,0.5626,0.72
2023-11-14,BTCUSDT,36462.93,36744.0,34800.0,35551.19,1639130785.08681,1404428,56.24,69.0,Greed,28758.0404,6793.149600000001,1.2362174023512396,1.3126004764433972,1.9668368807599306,33739.672999999995,28975.874222222224,4763.798777777771,1400139239.6897013,1370654.3,1.2437960578539582,1.1414053016585317,-0.025004573137704433,-0.04252114193374623,-0.03133149451419548,0.21250405111366183,57.69523031148357,0.5624,0.69
2023-11-15,BTCUSDT,35551.2,37980.0,35360.0,37858.2,1963249656.5094736,1545427,60.51,60.0,Greed,28801.17915,9057.020849999997,1.3144670154937041,1.8133385163627072,2.5735372185164582,34051.587,29100.70522222222,4950.88177777778,1391888043.298814,1345857.2333333334,1.3745983185949335,1.2062966115553142,0.06489262384747163,0.021424217970312576,0.014920795686408361,0.30464249298904156,66.36002433086745,0.6051,0.6
2023-11-16,BTCUSDT,37858.2,37929.54,35500.0,36163.51,1744503339.0151725,1542446,55.35,70.0,Greed,28835.83065,7327.679350000002,1.2541171585775006,1.341786092198554,2.0216754387446163,34310.507,29213.03311111111,5097.473888888886,1413680096.3832169,1352411.7666666666,1.144354790168458,1.1540473314386592,-0.044764146208747246,-0.008211627535143151,-0.026029894963641165,0.3506593851066256,57.05318984366517,0.5535,0.7
2023-11-17,BTCUSDT,36163.51,36800.0,35861.1,36613.92,1391225051.1923273,1349322,55.4,63.0,Greed,28878.55895,7735.3610499999995,1.2678582772565943,1.4002810156632197,2.096145695753377,34586.971,29329.854333333336,5257.116666666661,1429561813.917869,1356881.3333333333,0.9106293795452692,1.0098157761740498,0.012454819789339933,0.029892951543956547,-0.012146784505666197,0.3520525610508112,60.672743924804536,0.5539999999999999,0.63
2023-11-18,BTCUSDT,36613.91,36845.49,36178.58,36568.1,624434069.5256634,784498,54.38,69.0,Greed,28918.050149999995,7650.049850000003,1.2645423813264949,1.3392565229894513,2.0310798894654134,34848.784,29445.166666666668,5403.617333333332,1416243482.3343153,1338689.4,0.42430700315575354,0.6028112359997789,-0.0012514366120863762,-0.03407716161888308,0.0028842992046991256,0.35073684984009257,58.767906607935586,0.5438000000000001,0.69
